id,year,state_name,state_code,cause,gender,number_of_deaths,severity_level,risk_category,decade,age_group
11338,2021,Maharashtra,27,Unemployment,Male,760.0,High,Financial,2020s,25-44
11339,2021,Maharashtra,27,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
11340,2021,Manipur,14,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
11341,2021,Manipur,14,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2020s,45-59
11342,2021,Manipur,14,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
11343,2021,Manipur,14,Causes Not Known,Female,0.0,Low,Psychological,2020s,25-44
11344,2021,Manipur,14,Causes Not Known,Male,8.0,Low,Psychological,2020s,25-44
11345,2021,Manipur,14,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
11346,2021,Manipur,14,Death Of Dear Person,Female,0.0,Low,Social,2020s,45-59
11347,2021,Manipur,14,Death Of Dear Person,Male,0.0,Low,Social,2020s,45-59
11348,2021,Manipur,14,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
11349,2021,Manipur,14,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2020s,18-29
11350,2021,Manipur,14,Drug Abuse/Alcoholic Addiction,Male,2.0,Low,Health,2020s,18-29
11351,2021,Manipur,14,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
11352,2021,Manipur,14,Failure In Examination,Female,0.0,Low,Educational,2020s,15-24
11353,2021,Manipur,14,Failure In Examination,Male,0.0,Low,Educational,2020s,15-24
11354,2021,Manipur,14,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
11355,2021,Manipur,14,Fall In Social Reputation,Female,0.0,Low,Social,2020s,18-29
11356,2021,Manipur,14,Fall In Social Reputation,Male,2.0,Low,Social,2020s,18-29
11357,2021,Manipur,14,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
11358,2021,Manipur,14,Family Problems,Female,6.0,Low,Social,2020s,25-44
11359,2021,Manipur,14,Family Problems,Male,6.0,Low,Social,2020s,25-44
11360,2021,Manipur,14,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
11361,2021,Manipur,14,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
11362,2021,Manipur,14,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2020s,18-29
11363,2021,Manipur,14,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
11364,2021,Manipur,14,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2020s,18-29
11365,2021,Manipur,14,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
11366,2021,Manipur,14,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
11367,2021,Manipur,14,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
11368,2021,Manipur,14,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
11369,2021,Manipur,14,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
11370,2021,Manipur,14,Illness (Cancer),Female,0.0,Low,Health,2020s,60+
11371,2021,Manipur,14,Illness (Cancer),Male,0.0,Low,Health,2020s,60+
11372,2021,Manipur,14,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
11373,2021,Manipur,14,Illness (Insanity/Mental Illness),Female,0.0,Low,Mental Health,2020s,60+
11374,2021,Manipur,14,Illness (Insanity/Mental Illness),Male,7.0,Low,Mental Health,2020s,60+
11375,2021,Manipur,14,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
11376,2021,Manipur,14,Illness (Other Prolonged Illness),Female,0.0,Low,Health,2020s,60+
11377,2021,Manipur,14,Illness (Other Prolonged Illness),Male,2.0,Low,Health,2020s,60+
11378,2021,Manipur,14,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
11379,2021,Manipur,14,Illness (Paralysis),Female,0.0,Low,Health,2020s,60+
11380,2021,Manipur,14,Illness (Paralysis),Male,0.0,Low,Health,2020s,60+
11381,2021,Manipur,14,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
11382,2021,Manipur,14,Illness (Total),Female,0.0,Low,Health,2020s,60+
11383,2021,Manipur,14,Illness (Total),Male,9.0,Low,Health,2020s,60+
11384,2021,Manipur,14,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
11385,2021,Manipur,14,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
11386,2021,Manipur,14,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
11387,2021,Manipur,14,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
11388,2021,Manipur,14,Love Affairs,Female,2.0,Low,Social,2020s,15-24
11389,2021,Manipur,14,Love Affairs,Male,1.0,Low,Social,2020s,15-24
11390,2021,Manipur,14,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
11391,2021,Manipur,14,Marriage Related Issues (Divorce),Female,0.0,Low,Social,2020s,25-44
11392,2021,Manipur,14,Marriage Related Issues (Divorce),Male,0.0,Low,Social,2020s,25-44
11393,2021,Manipur,14,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
11394,2021,Manipur,14,Marriage Related Issues (Dowry Related Issues),Female,0.0,Low,Social,2020s,25-44
11395,2021,Manipur,14,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2020s,25-44
11396,2021,Manipur,14,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
11397,2021,Manipur,14,Marriage Related Issues (Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
11398,2021,Manipur,14,Marriage Related Issues (Extra Marital Affairs),Male,0.0,Low,Social,2020s,25-44
11399,2021,Manipur,14,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
11400,2021,Manipur,14,Marriage Related Issues (Non-Settlement Of Marriage),Female,0.0,Low,Social,2020s,25-44
11401,2021,Manipur,14,Marriage Related Issues (Non-Settlement Of Marriage),Male,0.0,Low,Social,2020s,25-44
11402,2021,Manipur,14,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
11403,2021,Manipur,14,Marriage Related Issues (Others),Female,0.0,Low,Social,2020s,25-44
11404,2021,Manipur,14,Marriage Related Issues (Others),Male,0.0,Low,Social,2020s,25-44
11405,2021,Manipur,14,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
11406,2021,Manipur,14,Marriage Related Issues (Total),Female,0.0,Low,Social,2020s,25-44
11407,2021,Manipur,14,Marriage Related Issues (Total),Male,0.0,Low,Social,2020s,25-44
11408,2021,Manipur,14,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
11409,2021,Manipur,14,Other Causes,Female,2.0,Low,Psychological,2020s,25-44
11410,2021,Manipur,14,Other Causes,Male,4.0,Low,Psychological,2020s,25-44
11411,2021,Manipur,14,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
11412,2021,Manipur,14,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
11413,2021,Manipur,14,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2020s,18-29
11414,2021,Manipur,14,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
11415,2021,Manipur,14,Poverty,Female,0.0,Low,Financial,2020s,45-59
11416,2021,Manipur,14,Poverty,Male,1.0,Low,Financial,2020s,45-59
11417,2021,Manipur,14,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
11418,2021,Manipur,14,Professional/Career Problem,Female,0.0,Low,Financial,2020s,25-44
11419,2021,Manipur,14,Professional/Career Problem,Male,5.0,Low,Financial,2020s,25-44
11420,2021,Manipur,14,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
11421,2021,Manipur,14,Property Dispute,Female,0.0,Low,Financial,2020s,45-59
11422,2021,Manipur,14,Property Dispute,Male,0.0,Low,Financial,2020s,45-59
11423,2021,Manipur,14,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
11424,2021,Manipur,14,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
11425,2021,Manipur,14,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,0.0,Low,Social,2020s,25-44
11426,2021,Manipur,14,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
11427,2021,Manipur,14,Unemployment,Female,1.0,Low,Financial,2020s,25-44
11428,2021,Manipur,14,Unemployment,Male,0.0,Low,Financial,2020s,25-44
11429,2021,Manipur,14,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
11430,2021,Meghalaya,17,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
11431,2021,Meghalaya,17,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2020s,45-59
11432,2021,Meghalaya,17,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
11433,2021,Meghalaya,17,Causes Not Known,Female,14.0,Low,Psychological,2020s,25-44
11434,2021,Meghalaya,17,Causes Not Known,Male,45.0,Low,Psychological,2020s,25-44
11435,2021,Meghalaya,17,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
11436,2021,Meghalaya,17,Death Of Dear Person,Female,1.0,Low,Social,2020s,45-59
11437,2021,Meghalaya,17,Death Of Dear Person,Male,0.0,Low,Social,2020s,45-59
11438,2021,Meghalaya,17,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
11439,2021,Meghalaya,17,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2020s,18-29
11440,2021,Meghalaya,17,Drug Abuse/Alcoholic Addiction,Male,32.0,Low,Health,2020s,18-29
11441,2021,Meghalaya,17,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
11442,2021,Meghalaya,17,Failure In Examination,Female,1.0,Low,Educational,2020s,15-24
11443,2021,Meghalaya,17,Failure In Examination,Male,1.0,Low,Educational,2020s,15-24
11444,2021,Meghalaya,17,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
11445,2021,Meghalaya,17,Fall In Social Reputation,Female,1.0,Low,Social,2020s,18-29
11446,2021,Meghalaya,17,Fall In Social Reputation,Male,8.0,Low,Social,2020s,18-29
11447,2021,Meghalaya,17,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
11448,2021,Meghalaya,17,Family Problems,Female,7.0,Low,Social,2020s,25-44
11449,2021,Meghalaya,17,Family Problems,Male,11.0,Low,Social,2020s,25-44
11450,2021,Meghalaya,17,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
11451,2021,Meghalaya,17,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
11452,2021,Meghalaya,17,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2020s,18-29
11453,2021,Meghalaya,17,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
11454,2021,Meghalaya,17,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2020s,18-29
11455,2021,Meghalaya,17,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
11456,2021,Meghalaya,17,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
11457,2021,Meghalaya,17,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
11458,2021,Meghalaya,17,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
11459,2021,Meghalaya,17,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
11460,2021,Meghalaya,17,Illness (Cancer),Female,0.0,Low,Health,2020s,60+
11461,2021,Meghalaya,17,Illness (Cancer),Male,0.0,Low,Health,2020s,60+
11462,2021,Meghalaya,17,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
11463,2021,Meghalaya,17,Illness (Insanity/Mental Illness),Female,6.0,Low,Mental Health,2020s,60+
11464,2021,Meghalaya,17,Illness (Insanity/Mental Illness),Male,24.0,Low,Mental Health,2020s,60+
11465,2021,Meghalaya,17,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
11466,2021,Meghalaya,17,Illness (Other Prolonged Illness),Female,0.0,Low,Health,2020s,60+
11467,2021,Meghalaya,17,Illness (Other Prolonged Illness),Male,0.0,Low,Health,2020s,60+
11468,2021,Meghalaya,17,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
11469,2021,Meghalaya,17,Illness (Paralysis),Female,0.0,Low,Health,2020s,60+
11470,2021,Meghalaya,17,Illness (Paralysis),Male,1.0,Low,Health,2020s,60+
11471,2021,Meghalaya,17,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
11472,2021,Meghalaya,17,Illness (Total),Female,6.0,Low,Health,2020s,60+
11473,2021,Meghalaya,17,Illness (Total),Male,25.0,Low,Health,2020s,60+
11474,2021,Meghalaya,17,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
11475,2021,Meghalaya,17,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
11476,2021,Meghalaya,17,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
11477,2021,Meghalaya,17,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
11478,2021,Meghalaya,17,Love Affairs,Female,8.0,Low,Social,2020s,15-24
11479,2021,Meghalaya,17,Love Affairs,Male,5.0,Low,Social,2020s,15-24
11480,2021,Meghalaya,17,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
11481,2021,Meghalaya,17,Marriage Related Issues (Divorce),Female,0.0,Low,Social,2020s,25-44
11482,2021,Meghalaya,17,Marriage Related Issues (Divorce),Male,3.0,Low,Social,2020s,25-44
11483,2021,Meghalaya,17,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
11484,2021,Meghalaya,17,Marriage Related Issues (Dowry Related Issues),Female,0.0,Low,Social,2020s,25-44
11485,2021,Meghalaya,17,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2020s,25-44
11486,2021,Meghalaya,17,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
11487,2021,Meghalaya,17,Marriage Related Issues (Extra Marital Affairs),Female,3.0,Low,Social,2020s,25-44
11488,2021,Meghalaya,17,Marriage Related Issues (Extra Marital Affairs),Male,2.0,Low,Social,2020s,25-44
11489,2021,Meghalaya,17,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
11490,2021,Meghalaya,17,Marriage Related Issues (Non-Settlement Of Marriage),Female,4.0,Low,Social,2020s,25-44
11491,2021,Meghalaya,17,Marriage Related Issues (Non-Settlement Of Marriage),Male,10.0,Low,Social,2020s,25-44
11492,2021,Meghalaya,17,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
11493,2021,Meghalaya,17,Marriage Related Issues (Others),Female,0.0,Low,Social,2020s,25-44
11494,2021,Meghalaya,17,Marriage Related Issues (Others),Male,0.0,Low,Social,2020s,25-44
11495,2021,Meghalaya,17,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
11496,2021,Meghalaya,17,Marriage Related Issues (Total),Female,7.0,Low,Social,2020s,25-44
11497,2021,Meghalaya,17,Marriage Related Issues (Total),Male,15.0,Low,Social,2020s,25-44
11498,2021,Meghalaya,17,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
11499,2021,Meghalaya,17,Other Causes,Female,3.0,Low,Psychological,2020s,25-44
11500,2021,Meghalaya,17,Other Causes,Male,3.0,Low,Psychological,2020s,25-44
11501,2021,Meghalaya,17,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
11502,2021,Meghalaya,17,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
11503,2021,Meghalaya,17,"Physical Abuse (Rape, Etc.)",Male,1.0,Low,Crime,2020s,18-29
11504,2021,Meghalaya,17,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
11505,2021,Meghalaya,17,Poverty,Female,3.0,Low,Financial,2020s,45-59
11506,2021,Meghalaya,17,Poverty,Male,10.0,Low,Financial,2020s,45-59
11507,2021,Meghalaya,17,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
11508,2021,Meghalaya,17,Professional/Career Problem,Female,2.0,Low,Financial,2020s,25-44
11509,2021,Meghalaya,17,Professional/Career Problem,Male,4.0,Low,Financial,2020s,25-44
11510,2021,Meghalaya,17,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
11511,2021,Meghalaya,17,Property Dispute,Female,0.0,Low,Financial,2020s,45-59
11512,2021,Meghalaya,17,Property Dispute,Male,0.0,Low,Financial,2020s,45-59
11513,2021,Meghalaya,17,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
11514,2021,Meghalaya,17,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
11515,2021,Meghalaya,17,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,3.0,Low,Social,2020s,25-44
11516,2021,Meghalaya,17,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
11517,2021,Meghalaya,17,Unemployment,Female,1.0,Low,Financial,2020s,25-44
11518,2021,Meghalaya,17,Unemployment,Male,9.0,Low,Financial,2020s,25-44
11519,2021,Meghalaya,17,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
11520,2021,Mizoram,15,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
11521,2021,Mizoram,15,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2020s,45-59
11522,2021,Mizoram,15,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
11523,2021,Mizoram,15,Causes Not Known,Female,0.0,Low,Psychological,2020s,25-44
11524,2021,Mizoram,15,Causes Not Known,Male,0.0,Low,Psychological,2020s,25-44
11525,2021,Mizoram,15,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
11526,2021,Mizoram,15,Death Of Dear Person,Female,0.0,Low,Social,2020s,45-59
11527,2021,Mizoram,15,Death Of Dear Person,Male,0.0,Low,Social,2020s,45-59
11528,2021,Mizoram,15,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
11529,2021,Mizoram,15,Drug Abuse/Alcoholic Addiction,Female,1.0,Low,Health,2020s,18-29
11530,2021,Mizoram,15,Drug Abuse/Alcoholic Addiction,Male,42.0,Low,Health,2020s,18-29
11531,2021,Mizoram,15,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
11532,2021,Mizoram,15,Failure In Examination,Female,0.0,Low,Educational,2020s,15-24
11533,2021,Mizoram,15,Failure In Examination,Male,0.0,Low,Educational,2020s,15-24
11534,2021,Mizoram,15,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
11535,2021,Mizoram,15,Fall In Social Reputation,Female,0.0,Low,Social,2020s,18-29
11536,2021,Mizoram,15,Fall In Social Reputation,Male,0.0,Low,Social,2020s,18-29
11537,2021,Mizoram,15,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
11538,2021,Mizoram,15,Family Problems,Female,2.0,Low,Social,2020s,25-44
11539,2021,Mizoram,15,Family Problems,Male,7.0,Low,Social,2020s,25-44
11540,2021,Mizoram,15,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
11541,2021,Mizoram,15,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
11542,2021,Mizoram,15,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2020s,18-29
11543,2021,Mizoram,15,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
11544,2021,Mizoram,15,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2020s,18-29
11545,2021,Mizoram,15,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
11546,2021,Mizoram,15,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
11547,2021,Mizoram,15,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
11548,2021,Mizoram,15,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
11549,2021,Mizoram,15,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
11550,2021,Mizoram,15,Illness (Cancer),Female,0.0,Low,Health,2020s,60+
11551,2021,Mizoram,15,Illness (Cancer),Male,0.0,Low,Health,2020s,60+
11552,2021,Mizoram,15,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
11553,2021,Mizoram,15,Illness (Insanity/Mental Illness),Female,4.0,Low,Mental Health,2020s,60+
11554,2021,Mizoram,15,Illness (Insanity/Mental Illness),Male,19.0,Low,Mental Health,2020s,60+
11555,2021,Mizoram,15,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
11556,2021,Mizoram,15,Illness (Other Prolonged Illness),Female,0.0,Low,Health,2020s,60+
11557,2021,Mizoram,15,Illness (Other Prolonged Illness),Male,0.0,Low,Health,2020s,60+
11558,2021,Mizoram,15,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
11559,2021,Mizoram,15,Illness (Paralysis),Female,0.0,Low,Health,2020s,60+
11560,2021,Mizoram,15,Illness (Paralysis),Male,0.0,Low,Health,2020s,60+
11561,2021,Mizoram,15,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
11562,2021,Mizoram,15,Illness (Total),Female,4.0,Low,Health,2020s,60+
11563,2021,Mizoram,15,Illness (Total),Male,19.0,Low,Health,2020s,60+
11564,2021,Mizoram,15,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
11565,2021,Mizoram,15,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
11566,2021,Mizoram,15,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
11567,2021,Mizoram,15,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
11568,2021,Mizoram,15,Love Affairs,Female,0.0,Low,Social,2020s,15-24
11569,2021,Mizoram,15,Love Affairs,Male,2.0,Low,Social,2020s,15-24
11570,2021,Mizoram,15,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
11571,2021,Mizoram,15,Marriage Related Issues (Divorce),Female,0.0,Low,Social,2020s,25-44
11572,2021,Mizoram,15,Marriage Related Issues (Divorce),Male,0.0,Low,Social,2020s,25-44
11573,2021,Mizoram,15,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
11574,2021,Mizoram,15,Marriage Related Issues (Dowry Related Issues),Female,0.0,Low,Social,2020s,25-44
11575,2021,Mizoram,15,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2020s,25-44
11576,2021,Mizoram,15,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
11577,2021,Mizoram,15,Marriage Related Issues (Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
11578,2021,Mizoram,15,Marriage Related Issues (Extra Marital Affairs),Male,0.0,Low,Social,2020s,25-44
11579,2021,Mizoram,15,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
11580,2021,Mizoram,15,Marriage Related Issues (Non-Settlement Of Marriage),Female,0.0,Low,Social,2020s,25-44
11581,2021,Mizoram,15,Marriage Related Issues (Non-Settlement Of Marriage),Male,0.0,Low,Social,2020s,25-44
11582,2021,Mizoram,15,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
11583,2021,Mizoram,15,Marriage Related Issues (Others),Female,0.0,Low,Social,2020s,25-44
11584,2021,Mizoram,15,Marriage Related Issues (Others),Male,0.0,Low,Social,2020s,25-44
11585,2021,Mizoram,15,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
11586,2021,Mizoram,15,Marriage Related Issues (Total),Female,0.0,Low,Social,2020s,25-44
11587,2021,Mizoram,15,Marriage Related Issues (Total),Male,0.0,Low,Social,2020s,25-44
11588,2021,Mizoram,15,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
11589,2021,Mizoram,15,Other Causes,Female,0.0,Low,Psychological,2020s,25-44
11590,2021,Mizoram,15,Other Causes,Male,0.0,Low,Psychological,2020s,25-44
11591,2021,Mizoram,15,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
11592,2021,Mizoram,15,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
11593,2021,Mizoram,15,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2020s,18-29
11594,2021,Mizoram,15,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
11595,2021,Mizoram,15,Poverty,Female,2.0,Low,Financial,2020s,45-59
11596,2021,Mizoram,15,Poverty,Male,4.0,Low,Financial,2020s,45-59
11597,2021,Mizoram,15,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
11598,2021,Mizoram,15,Professional/Career Problem,Female,0.0,Low,Financial,2020s,25-44
11599,2021,Mizoram,15,Professional/Career Problem,Male,5.0,Low,Financial,2020s,25-44
11600,2021,Mizoram,15,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
11601,2021,Mizoram,15,Property Dispute,Female,0.0,Low,Financial,2020s,45-59
11602,2021,Mizoram,15,Property Dispute,Male,0.0,Low,Financial,2020s,45-59
11603,2021,Mizoram,15,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
11604,2021,Mizoram,15,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
11605,2021,Mizoram,15,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,4.0,Low,Social,2020s,25-44
11606,2021,Mizoram,15,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
11607,2021,Mizoram,15,Unemployment,Female,0.0,Low,Financial,2020s,25-44
11608,2021,Mizoram,15,Unemployment,Male,7.0,Low,Financial,2020s,25-44
11609,2021,Mizoram,15,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
11610,2021,Nagaland,13,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
11611,2021,Nagaland,13,Bankruptcy Or Indebtedness,Male,2.0,Low,Financial,2020s,45-59
11612,2021,Nagaland,13,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
11613,2021,Nagaland,13,Causes Not Known,Female,0.0,Low,Psychological,2020s,25-44
11614,2021,Nagaland,13,Causes Not Known,Male,0.0,Low,Psychological,2020s,25-44
11615,2021,Nagaland,13,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
11616,2021,Nagaland,13,Death Of Dear Person,Female,0.0,Low,Social,2020s,45-59
11617,2021,Nagaland,13,Death Of Dear Person,Male,0.0,Low,Social,2020s,45-59
11618,2021,Nagaland,13,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
11619,2021,Nagaland,13,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2020s,18-29
11620,2021,Nagaland,13,Drug Abuse/Alcoholic Addiction,Male,2.0,Low,Health,2020s,18-29
